400 200
0 0 
500 2000
5.0
365.625 9.703e-17 366.875 9.6348e-17 368.125 8.0062e-17 369.375 7.9499e-17
370.625 7.894e-17 371.875 5.3275e-17 373.125 6.5058e-17 374.375 6.4601e-17
375.625 6.4147e-17 376.875 5.3177e-17 378.125 5.2804e-17 379.375 5.2433e-17
380.625 4.3415e-17 381.875 4.311e-17 383.125 4.2807e-17 384.375 4.2506e-17
385.625 3.5153e-17 386.875 3.4907e-17 388.125 3.4662e-17 389.375 2.8631e-17
390.625 2.8431e-17 391.875 2.8231e-17 393.125 2.8033e-17 394.375 2.3128e-17
395.625 2.2966e-17 396.875 2.2805e-17 398.125 1.5324e-17 399.375 1.8661e-17
400.625 1.853e-17 401.875 1.84e-17 403.125 1.5145e-17 404.375 1.5039e-17
405.625 1.4933e-17 406.875 1.002e-17 408.125 1.219e-17 409.375 1.2105e-17
410.625 1.202e-17 411.875 9.8701e-18 413.125 9.8008e-18 414.375 9.7321e-18
415.625 9.6638e-18 416.875 7.9259e-18 418.125 7.8703e-18 419.375 7.8151e-18
420.625 5.2325e-18 421.875 6.3571e-18 423.125 6.3125e-18 424.375 6.2682e-18
425.625 5.1288e-18 426.875 5.0928e-18 428.125 5.0571e-18 429.375 5.0216e-18
430.625 4.1039e-18 431.875 4.0751e-18 433.125 4.0465e-18 434.375 2.7034e-18
435.625 3.2799e-18 436.875 3.2569e-18 438.125 3.2341e-18 439.375 2.1591e-18
440.625 2.6183e-18 441.875 2.5999e-18 443.125 2.5817e-18 444.375 2.1024e-18
445.625 2.0877e-18 446.875 2.073e-18 448.125 2.0585e-18 449.375 1.6743e-18
450.625 1.6626e-18 451.875 1.6509e-18 453.125 1.6394e-18 454.375 1.3318e-18
455.625 1.3225e-18 456.875 1.3132e-18 458.125 8.7416e-19 459.375 1.0582e-18
460.625 1.0507e-18 461.875 1.0434e-18 463.125 6.9402e-19 464.375 8.3972e-19
465.625 8.3383e-19 466.875 8.2799e-19 468.125 6.7029e-19 469.375 6.6559e-19
470.625 6.6092e-19 471.875 6.5629e-19 473.125 5.3066e-19 474.375 5.2694e-19
475.625 5.2325e-19 476.875 5.1958e-19 478.125 4.1963e-19 479.375 4.1669e-19
480.625 4.1376e-19 481.875 4.1086e-19 483.125 3.3143e-19 484.375 3.2911e-19
485.625 3.268e-19 486.875 3.2451e-19 488.125 2.6146e-19 489.375 2.5963e-19
490.625 2.5781e-19 491.875 2.56e-19 493.125 2.0602e-19 494.375 2.0458e-19
495.625 2.0314e-19 496.875 2.0172e-19 498.125 1.6215e-19 499.375 1.6101e-19
25.0
0.625 5.7307e-09 1.875 7.8174e-09 3.125 1.0328e-08 4.375 1.3214e-08
5.625 1.6374e-08 6.875 1.965e-08 8.125 2.2838e-08 9.375 2.5707e-08
10.625 2.8025e-08 11.875 2.9592e-08 13.125 3.0268e-08 14.375 2.999e-08
15.625 2.8785e-08 16.875 2.676e-08 18.125 2.4101e-08 19.375 2.1039e-08
20.625 1.782e-08 21.875 1.4668e-08 23.125 1.1764e-08 24.375 9.2444e-09
25.625 7.1957e-09 26.875 8.4875e-09 28.125 8.2891e-09 29.375 8.1872e-09
30.625 7.81e-09 31.875 8.7279e-09 33.125 9.1734e-09 34.375 9.6361e-09
35.625 1.0057e-08 36.875 1.0346e-08 38.125 1.0779e-08 39.375 1.0803e-08
40.625 1.1729e-08 41.875 1.2225e-08 43.125 1.2398e-08 44.375 1.3234e-08
45.625 1.3659e-08 46.875 1.4045e-08 48.125 1.414e-08 49.375 1.4446e-08
50.625 1.492e-08 51.875 1.5051e-08 53.125 1.5078e-08 54.375 1.4985e-08
55.625 1.4762e-08 56.875 1.4406e-08 58.125 1.3919e-08 59.375 1.3312e-08
60.625 1.2598e-08 61.875 1.1685e-08 63.125 1.0825e-08 64.375 1.0012e-08
65.625 9.0776e-09 66.875 8.1426e-09 68.125 7.2263e-09 69.375 6.3456e-09
70.625 5.4538e-09 71.875 4.7431e-09 73.125 4.039e-09 74.375 3.4061e-09
75.625 2.8454e-09 76.875 2.357e-09 78.125 1.9355e-09 79.375 1.5773e-09
80.625 1.2767e-09 81.875 1.029e-09 83.125 8.2485e-10 84.375 6.5935e-10
85.625 5.0571e-10 86.875 4.2245e-10 88.125 3.3903e-10 89.375 2.5766e-10
90.625 2.2405e-10 91.875 1.8418e-10 93.125 1.4088e-10 94.375 1.3025e-10
95.625 1.1104e-10 96.875 8.6412e-11 98.125 8.4845e-11 99.375 7.4739e-11
100.625 6.765e-11 101.875 6.0498e-11 103.125 5.4359e-11 104.375 5.0185e-11
105.625 4.5414e-11 106.875 3.6521e-11 108.125 3.8385e-11 109.375 3.4883e-11
