 ------------------------------------
 ------------------------------------
 ANL-Osaka g* N -> MB amplitude
process :  g* n -> pi0 n
Q2=  0.000 GeV^2
L=       0
   W(MeV)               EL+                     EL-                     ML+                     ML-                     SL+                     SL- 
  1980.00     -0.1187E+01  0.3816E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00 -0.1960E+00 -0.1578E+00  0.0000E+00  0.0000E+00
  2000.00     -0.1207E+01  0.4446E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00 -0.3221E+00 -0.5860E-01  0.0000E+00  0.0000E+00
L=       1
   W                    EL+                     EL-                     ML+                     ML-                     SL+                     SL- 
  1080.00     -0.5010E-01 -0.1813E-02  0.0000E+00  0.0000E+00  0.1720E+01  0.5759E-02 -0.7656E+00  0.8452E-03 -0.2456E-01 -0.9100E-02  0.6138E-01  0.8751E-03
  1100.00     -0.2180E+00 -0.6754E-01  0.0000E+00  0.0000E+00  0.5777E+01  0.3061E+00 -0.1828E+01  0.2302E-01 -0.2126E+00  0.3268E-01  0.1120E+00  0.2522E-02
  1120.00     -0.3087E+00 -0.1957E+00  0.0000E+00  0.0000E+00  0.9485E+01  0.1335E+01 -0.2111E+01  0.7066E-01 -0.1698E+00  0.8957E-02  0.1501E-01  0.1422E-01
  1140.00     -0.2778E+00 -0.4242E+00  0.0000E+00  0.0000E+00  0.1368E+02  0.3710E+01 -0.2082E+01  0.1377E+00  0.5421E-01 -0.9584E-02 -0.1968E+00  0.5202E-01
  1160.00     -0.2739E+00 -0.9921E+00  0.0000E+00  0.0000E+00  0.1817E+02  0.8391E+01 -0.1859E+01  0.1781E+00 -0.8913E+00 -0.9656E+00 -0.8208E-01  0.1716E+00
  1165.00     -0.2418E+00 -0.1098E+01  0.0000E+00  0.0000E+00  0.1915E+02  0.1014E+02 -0.1784E+01  0.1955E+00 -0.8730E+00 -0.1018E+01 -0.1261E+00  0.1732E+00
  1170.00     -0.1871E+00 -0.1203E+01  0.0000E+00  0.0000E+00  0.1998E+02  0.1216E+02 -0.1700E+01  0.2149E+00 -0.8376E+00 -0.1078E+01 -0.1757E+00  0.1742E+00
  1175.00     -0.1082E+00 -0.1306E+01  0.0000E+00  0.0000E+00  0.2059E+02  0.1447E+02 -0.1609E+01  0.2361E+00 -0.7841E+00 -0.1150E+01 -0.2291E+00  0.1760E+00
  1180.00     -0.3382E-02 -0.1402E+01  0.0000E+00  0.0000E+00  0.2090E+02  0.1707E+02 -0.1510E+01  0.2592E+00 -0.7093E+00 -0.1229E+01 -0.2864E+00  0.1783E+00
  1185.00      0.1284E+00 -0.1487E+01  0.0000E+00  0.0000E+00  0.2081E+02  0.1990E+02 -0.1403E+01  0.2842E+00 -0.6101E+00 -0.1308E+01 -0.3480E+00  0.1807E+00
  1190.00      0.2864E+00 -0.1551E+01  0.0000E+00  0.0000E+00  0.2022E+02  0.2290E+02 -0.1290E+01  0.3115E+00 -0.4846E+00 -0.1382E+01 -0.4139E+00  0.1830E+00
  1195.00      0.4674E+00 -0.1587E+01  0.0000E+00  0.0000E+00  0.1903E+02  0.2595E+02 -0.1169E+01  0.3410E+00 -0.3330E+00 -0.1440E+01 -0.4846E+00  0.1849E+00
